kau masih,24
sampai sekarang,24
siapa itu,24
ada batu,24
dari aku,24
aja biar,24
ini ke,24
sama ini,24
tapi kalian,24
kamu bohong,24
tak kunjung,24
pakai bahasa,24
juga suka,24
di lantai,24
makasih udah,24
satu orang,24
butuh apa,24
bisa dimakan,24
ada hiu,24
aku kalian,24
beni beni,24
​​​ ​uta,24
wek wek,23
semua semua,23
lah ini,23
gimana gitu,23
jangan begitu,23
harus di,23
diri sendiri,23
sekarang udah,23
tut tut,23
hari itu,23
lagi sama,23
hilang semua,23
nggak dapet,23
tuh tadi,23
kok di,23
tiga jam,23
aduh kenapa,23
kamu pasti,23
aku buka,23
semua udah,23
dia bisa,23
sih emang,23
loh kalau,23
ke arah,23
udah coba,23
nanti kamu,23
kita mati,23
ulang ulang,23
itu ke,23
balik ke,23
enggak di,23
coba kalau,23
udah berarti,23
halo aku,23
nih nah,23
masih kecil,23
aja tapi,23
di kamar,23
oi oi,23
tapi di,23
tahu nih,23
gimana mau,23
nama kamu,23
wah wah,23
hujan tak,23
ini jangan,23
udah jam,23
apa ada,23
aman aman,23
dua dari,23
nanti deh,23
terus kalau,23
masih hidup,23
lupa lupa,23
mau kalau,22
serius deh,22
gitu gimana,22
kamu enggak,22
banget enggak,22
itu jadi,22
gini gini,22
hihihi huhuhu,22
ini beneran,22
deh biar,22
turun ke,22
lebih baik,22
nggak jelas,22
apa-apa nggak,22
mau kalian,22
kok ada,22
juga kalau,22
kalau mati,22
kalian kenapa,22
jadi bisa,22
mana lagi,22
nggak juga,22
itu nggak,22
biar lebih,22
mau ambil,22
bisa masuk,22
wakwakwakwakwak wakwakwakwakwak,22
udah tidur,22
udah siap,22
juga gitu,22
apa kalau,22
ada kan,22
tinggal di,22
udah makan,22
lihat ini,22
kita belum,22
itu nanti,22
nih lagi,22
aku terus,22
gitu kamu,22
kanan kanan,22
ada tuh,22
itu memang,22
sih dari,22
aku sekarang,22
lihat nih,22
ela ela,22
yuk kita,22
udah ngerti,22
apa lagi,22
aku bohong,22
aku salah,22
mungkin kalau,22
ada berapa,22
sih nih,22
susah sih,22
kalian gimana,22
ngomong sama,22
mana nggak,22
tapi tapi,22
langsung langsung,22
aku taruh,22
sampai ke,22
belum tahu,22
menit lagi,22
gitu ngasih,22
gini kan,22
satu aja,22
pejuang senin,22
nanti kalian,22
lebih ke,22
makan aku,22
kau bodoh,22
lancar banget,22
gila keren,22
dikit lagi,22
aku sendiri,21
enak sih,21
kita kan,21
ngomong nggak,21
enggak begitu,21
mereka tuh,21
deh aduh,21
nggak ngapa-ngapain,21
apa udah,21
jadi apa,21
aku bu,21
tuh mau,21
itu masih,21
kita itu,21
kamu gimana,21
bisa udah,21
sih bukan,21
gak perlu,21
mati nih,21
aku jangan,21
tunggu aku,21
nanti ini,21
ayo aku,21
mau itu,21
jadi mungkin,21
sekarang kamu,21
aku suruh,21
deh nanti,21
berarti aku,21
itu nah,21
aku pun,21
langsung aja,21
crush crush,21
bukan di,21
dari bawah,21
dari situ,21
bakar aja,21
cuma bisa,21
lupa aku,21
mungkin kamu,21
bisa kamu,21
tuh tuh,21
sih coba,21
nah enggak,21
sini dulu,21
kamu tadi,21
kalau sampai,21
udah bilang,21
dari kiri,21
aku ngelihat,21
udah tuh,21
deh tadi,21
tahu tapi,21
makan nggak,21
karena itu,21
nggak akan,21
ini karena,21
deh kita,21
ada-ada ada,21
ini kalian,21
ngasih tahu,21
mungkin ini,21
aku balik,21
itu kalian,21
walau hujan,21
berhenti masih,21
sendiri aja,21
nih kenapa,21
atau gimana,21
ke dalam,21
ada baterai,21
aku gimana,21
udah lihat,21
nggak salah,21
tidak takut,21
itu mau,21
gitu itu,21
apa kalian,21
di twitter,21
semua aku,21
boleh aku,21
air bersih,21
nggak butuh,21
minggu lalu,21
butuh satu,21
butuh minum,21
tahu kalian,21
sendiri aku,21
baca rules,21
teteh teteh,21
lah kenapa,20
aja belum,20
udah terus,20
itu adalah,20
bagus banget,20
kita nih,20
datang lagi,20
udah keluar,20
kenapa kita,20
harus bikin,20
kenapa dia,20
aja yuk,20
kita sudah,20
mau gimana,20
lihat dulu,20
nggak kok,20
kenapa ini,20
orang aku,20
lagi jadi,20
